data,yhat_model_1_to_7,yhat_model_2_to_8,yhat_model_3_to_9,yhat_model_4_to_10,yhat_model_5_to_11,yhat_model_6_to_12,yhat_model_7_to_13,yhat_model_8_to_14,yhat_model_9_to_15,yhat_model_10_to_16,yhat_model_11_to_17,yhat_model_12_to_18,yhat_model_13_to_19,yhat_model_14_to_20,yhat_model_15_to_21,yhat_model_16_to_22,yhat_model_17_to_23,yhat_model_18_to_24,yhat_model_19_to_25,yhat_model_20_to_26,yhat_model_21_to_27,yhat_model_22_to_28,yhat_model_23_to_29,yhat_model_24_to_30,yhat_model_25_to_31,yhat_model_26_to_32,yhat_model_27_to_33,yhat_model_28_to_34,yhat_model_29_to_35,yhat_model_30_to_36,yhat_model_31_to_37,yhat_model_32_to_38,yhat_model_33_to_39,yhat_model_34_to_40,yhat_model_35_to_41,yhat_model_36_to_42,yhat_model_37_to_42,yhat_model_38_to_42,yhat_model_39_to_42,yhat_model_40_to_42,yhat_model_41_to_42,yhat_model_42_to_42
04/04/2020,23.025145505443266,22.747834715246285,21.410240803401535,20.716680367215492,21.994861060394896,22.974138408015495,24.000000114140402,25.43389160979827,28.000128307442694,31.002058647438517,36.02036938867476,44.125640418329034,48.491465997165385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/04/2020,23.025145505443266,22.747834715246285,21.410240803401535,20.716680367215417,21.99486106038101,22.97413840641034,24.000000001619117,25.43388682470858,28.00000489925772,31.000128307442694,36.00205864743852,44.02036938867476,48.125640418329034,51.491465997165385,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/04/2020,23.025145505443266,22.747834715246285,21.410240803401535,20.716680367215417,21.994861060380934,22.974138406396452,24.000000000013962,25.43388671217355,28.00000011415429,31.00000489925772,36.000128307442694,44.00205864743852,48.02036938867476,51.125640418329034,53.491465997165385,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/04/2020,,22.747834715246285,21.410240803401535,20.716680367215417,21.994861060380934,22.974138406396378,24.000000000000075,25.433886710568324,28.00000000161919,31.00000011415429,36.000004899257725,44.000128307442694,48.00205864743852,51.02036938867476,53.125640418329034,60.491465997165385,,,,,,,,,,,,,,,,,,,,,,,,,,
08/04/2020,,,21.410240803401535,20.716680367215417,21.994861060380934,22.974138406396378,24.0,25.433886710554436,28.000000000013962,31.00000000161919,36.00000011415429,44.000004899257725,48.000128307442694,51.00205864743852,53.02036938867476,60.125640418329034,62.491465997165385,,,,,,,,,,,,,,,,,,,,,,,,,
09/04/2020,,,,20.716680367215417,21.994861060380934,22.974138406396378,24.0,25.43388671055436,28.000000000000075,31.000000000013962,36.00000000161919,44.00000011415429,48.000004899257725,51.000128307442694,53.00205864743852,60.02036938867476,62.125640418329034,65.04119410185852,,,,,,,,,,,,,,,,,,,,,,,,
10/04/2020,,,,,21.994861060380934,22.974138406396378,24.0,25.43388671055436,28.0,31.000000000000075,36.00000000001396,44.00000000161919,48.00000011415429,51.000004899257725,53.000128307442694,60.00205864743852,62.02036938867476,64.68994666344253,66.92354566338761,,,,,,,,,,,,,,,,,,,,,,,
11/04/2020,,,,,,22.974138406396378,24.0,25.43388671055436,28.0,31.0,36.00000000000007,44.00000000001396,48.00000000161919,51.00000011415429,53.000004899257725,60.000128307442694,62.00205864743852,64.5863640534337,66.5594085041967,80.49146599716539,,,,,,,,,,,,,,,,,,,,,,
12/04/2020,,,,,,,24.0,25.43388671055436,28.0,31.0,36.0,44.00000000000007,48.00000000001396,51.00000000161919,53.00000011415429,60.000004899257725,62.000128307442694,64.56816726430193,66.4542514266469,80.12564041832903,85.49146599716539,,,,,,,,,,,,,,,,,,,,,
13/04/2020,,,,,,,,25.43388671055436,28.0,31.0,36.0,44.0,48.00000000000007,51.00000000001396,53.00000000161919,60.00000011415429,62.000004899257725,64.56624148595839,66.43594524706293,80.02036938867475,85.12564041832903,89.49146599716539,,,,,,,,,,,,,,,,,,,,
14/04/2020,,,,,,,,,28.0,31.0,36.0,44.0,48.0,51.00000000000007,53.00000000001396,60.00000000161919,62.00000011415429,64.56611818711202,66.43401501640571,80.00205864743852,85.02036938867475,89.12564041832903,97.49146599716539,,,,,,,,,,,,,,,,,,,
15/04/2020,,,,,,,,,,31.0,36.0,44.0,48.0,51.0,53.00000000000007,60.00000000001396,62.00000000161919,64.56611340358612,66.43389160979827,80.0001283074427,85.00205864743852,89.02036938867475,97.12564041832903,100.04119410185852,,,,,,,,,,,,,,,,,,
16/04/2020,,,,,,,,,,,36.0,44.0,48.0,51.0,53.0,60.00000000000007,62.00000000001396,64.56611329106475,66.43388682470858,80.00000489925772,85.0001283074427,89.00205864743852,97.02036938867475,99.68994666344253,101.92354566338761,,,,,,,,,,,,,,,,,
17/04/2020,,,,,,,,,,,,44.0,48.0,51.0,53.0,60.0,62.00000000000007,64.5661132894596,66.43388671217355,80.00000011415429,85.00000489925772,89.0001283074427,97.00205864743852,99.5863640534337,101.5594085041967,113.49146599716539,,,,,,,,,,,,,,,,
18/04/2020,,,,,,,,,,,,,48.0,51.0,53.0,60.0,62.0,64.56611328944571,66.43388671056832,80.00000000161918,85.00000011415429,89.00000489925772,97.0001283074427,99.56816726430193,101.4542514266469,113.12564041832903,115.49146599716539,,,,,,,,,,,,,,,
19/04/2020,,,,,,,,,,,,,,51.0,53.0,60.0,62.0,64.56611328944564,66.43388671055443,80.00000000001396,85.00000000161918,89.00000011415429,97.00000489925772,99.56624148595839,101.43594524706293,113.02036938867475,115.12564041832903,121.49146599716539,,,,,,,,,,,,,,
20/04/2020,,,,,,,,,,,,,,,53.0,60.0,62.0,64.56611328944564,66.43388671055436,80.00000000000007,85.00000000001396,89.00000000161918,97.00000011415429,99.56611818711202,101.43401501640571,113.00205864743852,115.02036938867475,121.12564041832903,131.4914659971654,,,,,,,,,,,,,
21/04/2020,,,,,,,,,,,,,,,,60.0,62.0,64.56611328944564,66.43388671055436,80.0,85.00000000000007,89.00000000001396,97.00000000161918,99.56611340358612,101.43389160979827,113.0001283074427,115.00205864743852,121.02036938867475,131.12564041832903,143.4914659971654,,,,,,,,,,,,
22/04/2020,,,,,,,,,,,,,,,,,62.0,64.56611328944564,66.43388671055436,80.0,85.0,89.00000000000007,97.00000000001396,99.56611329106475,101.43388682470858,113.00000489925772,115.0001283074427,121.00205864743852,131.02036938867477,143.12564041832903,161.4914659971654,,,,,,,,,,,
23/04/2020,,,,,,,,,,,,,,,,,,64.56611328944564,66.43388671055436,80.0,85.0,89.0,97.00000000000007,99.5661132894596,101.43388671217355,113.00000011415429,115.00000489925772,121.0001283074427,131.00205864743853,143.02036938867477,161.12564041832903,168.4914659971654,,,,,,,,,,
24/04/2020,,,,,,,,,,,,,,,,,,,66.43388671055436,80.0,85.0,89.0,97.0,99.56611328944571,101.43388671056832,113.00000000161918,115.00000011415429,121.00000489925772,131.00012830744268,143.00205864743853,161.02036938867477,168.12564041832903,171.4914659971654,,,,,,,,,
25/04/2020,,,,,,,,,,,,,,,,,,,,80.0,85.0,89.0,97.0,99.56611328944564,101.43388671055443,113.00000000001396,115.00000000161918,121.00000011415429,131.00000489925773,143.00012830744268,161.00205864743853,168.02036938867477,171.12564041832903,173.4914659971654,,,,,,,,
26/04/2020,,,,,,,,,,,,,,,,,,,,,85.0,89.0,97.0,99.56611328944564,101.43388671055436,113.00000000000007,115.00000000001396,121.00000000161918,131.0000001141543,143.00000489925773,161.00012830744268,168.00205864743853,171.02036938867477,173.12564041832903,175.4914659971654,,,,,,,
27/04/2020,,,,,,,,,,,,,,,,,,,,,,89.0,97.0,99.56611328944564,101.43388671055436,113.0,115.00000000000007,121.00000000001396,131.00000000161918,143.0000001141543,161.00000489925773,168.00012830744268,171.00205864743853,173.02036938867477,175.12564041832903,186.4914659971654,199.80339330974996,213.1464405378917,215.04150602695302,217.00247875213893,225.50000011253516,234.0
