data,yhat_model_1_to_7,yhat_model_2_to_8,yhat_model_3_to_9,yhat_model_4_to_10,yhat_model_5_to_11,yhat_model_6_to_12,yhat_model_7_to_13,yhat_model_8_to_14,yhat_model_9_to_15,yhat_model_10_to_16,yhat_model_11_to_17,yhat_model_12_to_18,yhat_model_13_to_19,yhat_model_14_to_20,yhat_model_15_to_21,yhat_model_16_to_22,yhat_model_17_to_23,yhat_model_18_to_24,yhat_model_19_to_25,yhat_model_20_to_26,yhat_model_21_to_27,yhat_model_22_to_28,yhat_model_23_to_29,yhat_model_24_to_30,yhat_model_25_to_31,yhat_model_26_to_32,yhat_model_27_to_33,yhat_model_28_to_34,yhat_model_29_to_35,yhat_model_30_to_36,yhat_model_31_to_37,yhat_model_32_to_38,yhat_model_33_to_39,yhat_model_34_to_40,yhat_model_35_to_41,yhat_model_36_to_42,yhat_model_37_to_43,yhat_model_38_to_44,yhat_model_39_to_45,yhat_model_40_to_46,yhat_model_41_to_47,yhat_model_42_to_47,yhat_model_43_to_47,yhat_model_44_to_47,yhat_model_45_to_47,yhat_model_46_to_47,yhat_model_47_to_47
07/04/2020,,,,,,,,,,,464.1071428571428,489.7142857142857,437.75,423.5714285714285,469.46428571428567,511.49999999999994,547.2142857142857,561.8571428571428,568.6071428571427,540.0714285714286,516.75,511.7142857142858,537.3928571428571,547.3571428571429,538.6071428571429,,,,,,,,,,,,,,,,,,,,,,
08/04/2020,,,,,,,,,,,,511.64285714285717,456.7857142857142,441.49999999999994,490.2857142857142,535.1785714285713,573.5714285714284,589.5,597.1428571428571,565.8214285714286,540.0714285714284,534.25,562.8571428571429,574.4642857142858,564.7857142857142,552.5357142857142,,,,,,,,,,,,,,,,,,,,,
09/04/2020,,,,,,,,,,,,,475.82142857142856,459.4285714285713,511.1071428571428,558.8571428571427,599.9285714285713,617.1428571428571,625.6785714285713,591.5714285714286,563.3928571428571,556.7857142857143,588.3214285714284,601.5714285714287,590.9642857142856,576.9285714285714,562.5714285714286,,,,,,,,,,,,,,,,,,,,
10/04/2020,,,,,,,,,,,,,,477.3571428571427,531.9285714285713,582.5357142857142,626.2857142857142,644.7857142857142,654.2142857142856,617.3214285714286,586.7142857142856,579.3214285714286,613.7857142857142,628.6785714285716,617.1428571428571,601.3214285714286,584.5714285714286,565.8928571428571,,,,,,,,,,,,,,,,,,,
11/04/2020,,,,,,,,,,,,,,,552.7499999999999,606.2142857142856,652.642857142857,672.4285714285713,682.7499999999998,643.0714285714286,610.0357142857142,601.8571428571429,639.25,655.7857142857144,643.3214285714284,625.7142857142857,606.5714285714286,584.0714285714286,578.4642857142856,,,,,,,,,,,,,,,,,,
12/04/2020,,,,,,,,,,,,,,,,629.8928571428571,678.9999999999999,700.0714285714284,711.2857142857142,668.8214285714286,633.3571428571429,624.3928571428571,664.7142857142856,682.8928571428571,669.5,650.1071428571428,628.5714285714286,602.25,594.7857142857142,609.7142857142857,,,,,,,,,,,,,,,,,
13/04/2020,,,,,,,,,,,,,,,,,705.3571428571427,727.7142857142856,739.8214285714284,694.5714285714286,656.6785714285713,646.9285714285714,690.1785714285713,710.0,695.6785714285713,674.5,650.5714285714286,620.4285714285714,611.1071428571429,628.7142857142857,650.3928571428571,,,,,,,,,,,,,,,,
14/04/2020,,,,,,,,,,,,,,,,,,755.3571428571429,768.3571428571427,720.3214285714284,680.0,669.4642857142857,715.6428571428571,737.1071428571429,721.8571428571427,698.8928571428571,672.5714285714286,638.6071428571429,627.4285714285713,647.7142857142857,673.3571428571428,684.1428571428571,,,,,,,,,,,,,,,
15/04/2020,,,,,,,,,,,,,,,,,,,796.8928571428569,746.0714285714284,703.3214285714284,692.0,741.1071428571429,764.2142857142858,748.0357142857142,723.2857142857142,694.5714285714284,656.7857142857143,643.75,666.7142857142856,696.3214285714286,709.1428571428571,708.1071428571428,,,,,,,,,,,,,,
16/04/2020,,,,,,,,,,,,,,,,,,,,771.8214285714284,726.6428571428571,714.5357142857142,766.5714285714287,791.3214285714287,774.2142857142856,747.6785714285714,716.5714285714284,674.9642857142857,660.0714285714284,685.7142857142856,719.2857142857142,734.1428571428571,733.3571428571428,734.4285714285714,,,,,,,,,,,,,
17/04/2020,,,,,,,,,,,,,,,,,,,,,749.9642857142856,737.0714285714286,792.0357142857142,818.4285714285716,800.3928571428569,772.0714285714286,738.5714285714284,693.1428571428571,676.3928571428571,704.7142857142856,742.2499999999999,759.1428571428571,758.6071428571428,759.9999999999999,763.2142857142857,,,,,,,,,,,,
18/04/2020,,,,,,,,,,,,,,,,,,,,,,759.6071428571428,817.5,845.5357142857142,826.5714285714284,796.4642857142857,760.5714285714284,711.3214285714286,692.7142857142856,723.7142857142856,765.2142857142857,784.1428571428571,783.8571428571428,785.5714285714286,789.142857142857,794.6071428571429,,,,,,,,,,,
19/04/2020,,,,,,,,,,,,,,,,,,,,,,,842.9642857142858,872.6428571428571,852.7499999999998,820.8571428571428,782.5714285714284,729.5,709.0357142857142,742.7142857142856,788.1785714285714,809.1428571428571,809.1071428571428,811.142857142857,815.0714285714286,821.3571428571429,816.4642857142858,,,,,,,,,,
20/04/2020,,,,,,,,,,,,,,,,,,,,,,,,899.75,878.9285714285713,845.2499999999999,804.5714285714284,747.6785714285714,725.3571428571427,761.7142857142856,811.142857142857,834.1428571428571,834.3571428571428,836.7142857142857,840.9999999999999,848.1071428571429,842.3571428571429,869.7499999999999,,,,,,,,,
21/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,905.1071428571427,869.642857142857,826.5714285714286,765.8571428571429,741.6785714285713,780.7142857142856,834.1071428571428,859.1428571428571,859.6071428571428,862.2857142857141,866.9285714285712,874.8571428571429,868.25,900.2142857142857,929.25,,,,,,,,
22/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,894.0357142857141,848.5714285714283,784.0357142857142,757.9999999999998,799.7142857142856,857.0714285714286,884.1428571428571,884.8571428571428,887.8571428571428,892.8571428571428,901.6071428571429,894.1428571428571,930.6785714285714,964.9285714285713,960.4999999999999,,,,,,,
23/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,870.5714285714283,802.2142857142857,774.3214285714284,818.7142857142856,880.0357142857141,909.1428571428571,910.1071428571428,913.4285714285714,918.7857142857141,928.3571428571429,920.0357142857142,961.142857142857,1000.6071428571427,995.8571428571428,1012.4999999999999,1019.257142857143,1026.4,1009.5999999999999,1010.6666666666666,1076.0,946.0
