data,yhat_model_1_to_7,yhat_model_1_to_8,yhat_model_1_to_9,yhat_model_1_to_10,yhat_model_1_to_11,yhat_model_1_to_12,yhat_model_1_to_13,yhat_model_1_to_14,yhat_model_1_to_15,yhat_model_1_to_16,yhat_model_1_to_17,yhat_model_1_to_18,yhat_model_1_to_19,yhat_model_1_to_20,yhat_model_1_to_21,yhat_model_1_to_22,yhat_model_1_to_23,yhat_model_1_to_24,yhat_model_1_to_25,yhat_model_1_to_26,yhat_model_1_to_27,yhat_model_1_to_28,yhat_model_1_to_29,yhat_model_1_to_30,yhat_model_1_to_31,yhat_model_1_to_32,yhat_model_1_to_33,yhat_model_1_to_34,yhat_model_1_to_35,yhat_model_1_to_36,yhat_model_1_to_37,yhat_model_1_to_38,yhat_model_1_to_39,yhat_model_1_to_40,yhat_model_1_to_41,yhat_model_1_to_42,yhat_model_1_to_43,yhat_model_1_to_44,yhat_model_1_to_45,yhat_model_1_to_46,yhat_model_1_to_47,yhat_model_1_to_48,yhat_model_1_to_49,yhat_model_1_to_50
10/04/2020,,,,,,,,,,,,,17.547951377225694,20.67488645288876,23.980631586528716,23.582059410080483,24.34521278479845,24.009792588105256,23.13879720552026,27.262841585150234,27.78079355812941,32.95578293379041,35.76909302324898,36.012791573592196,40.99506968142231,39.92752107992485,48.366109101412746,,,,,,,,,,,,,,,,,
11/04/2020,,,,,,,,,,,,,,21.12367103222459,24.461422653721602,24.100178548459994,24.899582128925708,24.61066232298943,23.735489162800064,27.86171121694845,28.41117767944769,33.58950071621763,36.460159644699495,36.7262373946531,41.764860458832445,40.70093335694712,49.17913876116597,51.472332193858264,,,,,,,,,,,,,,,,
12/04/2020,,,,,,,,,,,,,,,24.942213720914488,24.618297686839504,25.45395147305297,25.2115320578736,24.332181120079863,28.460580848746673,29.041215106226602,34.22321849864485,37.15122626615001,37.439683215714,42.534651236242595,41.474345633969385,49.99200227740126,52.3216608321368,50.88994530904309,,,,,,,,,,,,,,,
13/04/2020,,,,,,,,,,,,,,,,25.13641682521901,26.008320817180234,25.812401792757772,24.928873077359665,29.05945048054489,29.671252533005514,34.856936281072066,37.842292887600536,38.153129036774914,43.30444201365274,42.24775791099165,50.80409521360812,53.17014192087068,51.82552402545213,52.9029925874832,,,,,,,,,,,,,,
14/04/2020,,,,,,,,,,,,,,,,,26.562690161307497,26.41327152764195,25.525565034639467,29.658320112343112,30.30128995978443,35.49065406349929,38.53335950905105,38.866574857835815,44.07423279106289,43.021170188013926,51.61527241060533,54.01691029403828,52.76110274186117,53.847216055639436,78.92984028380884,,,,,,,,,,,,,
15/04/2020,,,,,,,,,,,,,,,,,,27.014151140420484,26.12225699191927,30.25718974414133,30.931327386563343,36.12437184592652,39.22442613050157,39.58002067889673,44.844023568473034,43.79458246503619,52.42644960760255,54.86367866720589,53.69668145827023,54.791098395763015,79.88946379755815,90.14946875554156,,,,,,,,,,,,
16/04/2020,,,,,,,,,,,,,,,,,,,26.71894894919907,30.85605937593955,31.56136481334226,36.758089628353744,39.91549275195209,40.293466499957646,45.61381434588318,44.56629484361169,53.23762680459976,55.710447040373495,54.63226017467927,55.73498073588658,80.84908731130746,91.18644117234066,97.65794879833985,,,,,,,,,,,
17/04/2020,,,,,,,,,,,,,,,,,,,,31.454929007737768,32.19140224012118,37.391807410780956,40.606559373402604,41.00691232101855,46.38360512329332,45.3378363162961,54.048804001596984,56.5572154135411,55.567838891088314,56.678436049305034,81.80871082505675,92.22341358913974,98.78768839195166,122.10011990478934,,,,,,,,,,
18/04/2020,,,,,,,,,,,,,,,,,,,,,32.82143966690009,38.02552519320818,41.29762599485313,41.72018462126546,47.15339590070346,46.10937778898048,54.8599811985942,57.40398378670871,56.50341760749736,57.620977666160954,82.76682457458418,93.26038600593884,99.9174279855635,123.26536025156919,147.3206010569774,,,,,,,,,
19/04/2020,,,,,,,,,,,,,,,,,,,,,,38.65924297563541,41.988692616303645,42.43287731928454,47.92318667811361,46.88091926166487,55.67115839559141,58.2507521598763,57.4389963239064,58.563166835241034,83.72400276715858,94.29559440685277,101.0443709955245,124.42995110260564,148.60232413768153,178.41833825278286,,,,,,,,
20/04/2020,,,,,,,,,,,,,,,,,,,,,,,42.67960492108694,43.145083986120326,48.69297745552376,47.65246073434927,56.482335592588626,59.09752053304392,58.37457504031544,59.50514228611435,84.68118095973298,95.33055360300287,102.16795511554825,125.59337118310324,149.88026213806768,179.81732056235842,191.21949485168818,,,,,,,
21/04/2020,,,,,,,,,,,,,,,,,,,,,,,,43.8572906529561,49.462768232933904,48.42400220703365,57.293512789585854,59.944288906211526,59.31015375672449,60.44711773698768,85.6383591523074,96.36551279915295,103.291539235572,126.75659388877871,151.1564123652838,181.21556428105015,192.77283483450714,236.37598795971073,,,,,,
22/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,50.23255901034405,49.19554367971805,58.104689986583075,60.79105727937913,60.245732473133536,61.38909318786099,86.59553734488179,97.40047199530306,104.41080272339471,127.91981659445416,152.43256259249995,182.6119582394122,194.32491270286351,238.060431086008,273.4704532189184,,,,,
23/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,49.96708515240244,58.91586718358028,61.63782565254674,61.181311189542576,62.33106863873432,87.55271553745621,98.43543119145316,105.52787653931634,129.08250166833108,153.70871281971606,184.00835219777423,195.87492174972772,239.74337488986333,275.42650208940466,369.7484650551206,,,,
24/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,59.726735341277255,62.484594025714344,62.116889905951616,63.27304408960764,88.50989373003061,99.47039038760326,106.64495035523797,130.24488192902106,154.98486304693216,185.4047461561363,197.42305534365568,241.42631869371868,277.3766359372336,371.708984055128,473.37653798809447,,,
25/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.331362398881936,63.05246862236067,64.21501954048097,89.46707192260502,100.50534958375336,107.7620241711596,131.40726218971105,156.2610132741483,186.80114011449837,198.97118893758363,243.10926249757404,279.3194346263805,373.6695030551354,475.62302578163934,575.784422255254,,
26/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.98804733876971,65.15699499135428,90.42425011517942,101.54030877990346,108.87909798708122,132.56964245040103,157.5371635013644,188.1975340728604,200.51932253151165,244.79220630142936,281.2594223814156,375.63002205514283,477.8695135751842,578.3111478255145,635.6039444927325,
27/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.09897044222761,91.38142830775384,102.57526797605357,109.99617180300285,133.73202271109102,158.8133137285805,189.59392803122245,202.0674561254396,246.47515010528468,283.1994101364507,377.5905410551502,480.1160013687291,580.8372701713389,638.4449304907471,633.786174097941
