,state,model,metric,yhat_model_1_to_7,yhat_model_1_to_8,yhat_model_1_to_9,yhat_model_1_to_10,yhat_model_1_to_11,yhat_model_1_to_12,yhat_model_1_to_13,yhat_model_1_to_14,yhat_model_1_to_15,yhat_model_1_to_16,yhat_model_1_to_17,yhat_model_1_to_18,yhat_model_1_to_19,yhat_model_1_to_20,yhat_model_1_to_21,yhat_model_1_to_22,yhat_model_1_to_23,yhat_model_1_to_24,yhat_model_1_to_25,yhat_model_1_to_26,yhat_model_1_to_27,yhat_model_1_to_28,yhat_model_1_to_29,yhat_model_1_to_30,yhat_model_1_to_31,yhat_model_1_to_32,yhat_model_1_to_33,yhat_model_1_to_34,yhat_model_1_to_35,yhat_model_1_to_36,yhat_model_1_to_37,yhat_model_1_to_38,yhat_model_1_to_39,yhat_model_1_to_40,yhat_model_1_to_41,yhat_model_1_to_42,yhat_model_1_to_43,yhat_model_1_to_44,yhat_model_1_to_45,yhat_model_1_to_46,yhat_model_1_to_47,yhat_model_1_to_48,yhat_model_1_to_49,yhat_model_1_to_50,yhat_model_1_to_51,yhat_model_1_to_52,yhat_model_1_to_53,yhat_model_1_to_54,yhat_model_1_to_55,yhat_model_1_to_56,yhat_model_1_to_57,yhat_model_1_to_58,yhat_model_1_to_59,yhat_model_1_to_60,yhat_model_1_to_61
203,PA,mlp,MSLE,1.1786376583860991,1.3377095384136097,1.293982116989547,1.5009497357945705,1.6191279818492066,1.2079083207074133,1.1286921933703484,1.1606372595308534,1.3050682650746563,0.8783346735291376,0.9683679442331096,0.964555800002046,0.8059261597678299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PA,svr,MAE,52.053629317045655,62.62168832919874,72.05950128491718,86.38259562834624,100.05096927568941,107.65638812885533,122.17519867266711,142.46248804414836,172.02605428601046,177.49769809592487,210.47342272564694,246.44581628486952,266.1748453696098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PA,svr,RMSE,74.17300189539579,84.6057550016888,96.26543043751172,112.15801304097283,127.02009876814655,138.7959860067668,158.39777506329546,183.0861432895404,221.65036119401753,241.45589063675195,281.175279242883,335.74182559526474,378.975822396138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PA,svr,MSLE,2.0028764026597368,2.446788970405576,2.234406796942876,2.549794341159315,2.568643783618355,1.8359109438988086,1.6685127070164443,1.6902522561607598,1.8696341601318134,1.1659576585657419,1.2974340644367266,1.267253268610792,1.001545155234715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PA,exponential-holt,MAE,9054.930522898632,11335.48774492252,11849.341858666416,12450.143586730526,12063.675069118168,11483.374458238135,12122.265033030722,12714.6352157788,12789.167383343376,12222.266053189911,13635.091630158637,13843.196377812585,13938.316323652676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PA,exponential-holt,RMSE,18402.883633150355,22843.785353077543,23601.812258627186,24512.915578594464,23449.103366555904,22028.8272539363,22987.12376002061,23832.630639504925,23677.55660396337,22334.99220218544,24664.444381909376,24738.616273601037,24611.69426827695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PA,exponential-holt,MSLE,12.223625209194305,12.847137437551867,12.373004020653983,11.962621158617642,11.170761183977936,10.314096664594159,9.999482012973345,9.668831537916473,9.070972779125801,8.276283873101567,8.261046894486347,7.732773356634304,7.200012937850581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PB,linear-regression,MAE,17.154285714285713,16.635714285714286,14.862962962962964,18.165656565656565,22.759999999999994,28.325407925407927,33.76358974358974,41.97069597069597,44.38380952380952,52.62184313725491,63.444117647058825,75.82362573099415,89.3719298245614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PB,linear-regression,RMSE,20.67391303725806,22.823261719355628,23.103056823024552,28.10136229074408,33.839779678733635,41.64623109473386,49.05253614009318,58.22205458397246,64.2226164767536,72.84770114460069,84.84523727218831,97.18255187124804,110.02572183108187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PB,linear-regression,MSLE,1.0264380377973312,0.538692178993873,0.2749770258813255,0.3060856328975007,0.3707056534432163,0.4408683133829571,0.48254639527982124,0.6004126298963707,0.5064018757824413,0.5525292403691818,0.6452959296759417,0.7766031321005396,0.9161344102839419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PB,gaussian-process,MAE,19.632015605794383,20.47415639676043,20.431614431834554,26.808823492092426,31.340643238311497,37.867250281614034,43.33399358089635,52.454271830575514,54.32962167082214,64.89655507032961,75.2921489417901,89.15688606292775,102.4943646959068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PB,gaussian-process,RMSE,23.591292053201887,27.021837124457726,29.39520204341716,37.40384358192699,43.4998201787643,52.25313709562859,59.89368445576358,70.11439228841714,75.76994149855001,87.21332835894638,98.95597530447172,112.71111755211638,125.49304769617093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PB,gaussian-process,MSLE,1.8413540917735172,1.1293125458975628,0.7257852021613658,1.0371183138683906,1.0760882596540833,1.2024155816868307,1.1563508673213376,1.3853202143531875,1.0056222145754432,1.1757935951968634,1.231853747925014,1.4718711528360975,1.6176348623272934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PB,mlp,MAE,17.48716566192198,17.057012248230965,16.015918766816316,20.528675019391162,25.343721783423536,30.904164422879372,36.59603075021142,44.771467631076376,47.39202064482194,55.422725134088765,66.90515132228413,79.26257113625847,93.22844116345763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PB,mlp,RMSE,21.061219336810655,23.29829664091554,24.44709801812406,30.71887503275548,36.77151039134846,44.58509930961287,52.31237051003005,61.52067460098219,67.87886495452355,76.35052571935103,89.04348253097709,101.33120003815324,114.63557464380236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PB,mlp,MSLE,1.1056776554217318,0.5846919271647942,0.33910759417353975,0.4307221501930768,0.510565553639349,0.5778755672439858,0.6231955419873622,0.7491858862049676,0.6263939773041912,0.659943741898618,0.7775560311323036,0.9140949428872903,1.0783895677320894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PB,svr,MAE,19.878535672077287,20.33314065445561,20.208639240215835,26.20093662545659,31.73239020395242,37.80218737614364,43.68503764361078,52.454258793107826,55.136756216178824,63.97443677472638,75.94325122512625,89.13816070187666,103.19932828139552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PB,svr,RMSE,23.832607384187156,26.929997788396523,29.169651715926268,36.945184588768,43.88270399787577,52.301909831512056,60.252948386634884,70.2746716156217,76.58717854609517,86.57166290297535,99.69426624339708,112.87851823302088,126.51767406354516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PB,svr,MSLE,1.9534702890661761,1.108241317672814,0.6994144162005439,0.9694123247812537,1.1289402511634092,1.207756369560375,1.1946126742567311,1.4013654796767814,1.0606697801336817,1.1317486447291645,1.2787100490387515,1.4812914081631137,1.6868583985331091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PB,exponential-holt,MAE,19.827928112088635,18.729102612237604,13.618049689491391,10.019784545276504,10.876766142373128,13.884488371256472,16.50572499809481,19.158697412102914,21.96314854786681,19.314312451538893,20.190964962839253,24.828750989495802,35.57528583376028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PB,exponential-holt,RMSE,22.98419006068541,24.3434173104228,20.540096598299584,15.747531378280886,15.891925086124193,19.883081584514482,23.081566183998163,25.217507207703523,29.205393407535755,23.81226322269994,23.7532540846476,28.295676122372267,39.47040801933055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PB,exponential-holt,MSLE,1.496656464248238,0.669849311339109,0.1868508504421966,0.06122121657154871,0.0534874479717401,0.06291470057899787,0.0643133761057693,0.06769115225240142,0.06272425034882179,0.038541071588286936,0.03519197499665309,0.046584410396535436,0.08423198393682022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PR,linear-regression,MAE,80.42666666666666,82.2611111111111,88.29562962962963,101.64290909090911,118.84509090909089,136.49185703185705,148.05787545787547,156.67765567765568,170.10857142857145,188.41917647058827,210.2005882352941,240.49959866987726,254.49010526315791,242.65650125313286,248.41325829725832,230.68289855072462,160.9948353096179,148.93566183574876,156.6795897435898,140.67733333333342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PR,linear-regression,RMSE,103.12405151078966,108.4429851051626,123.68435776924308,143.28572872864999,162.98976934886645,183.12173529131164,197.3831895162367,210.61383835430132,225.46261300700297,242.5307769449339,262.3565522254832,288.1794532583882,298.1726069438158,282.9867226319771,282.3455933742711,259.96194450682765,193.90316664675905,178.1017410619929,183.40975755200702,163.36397571855733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
