data,yhat_model_1_to_7,yhat_model_2_to_8,yhat_model_3_to_9,yhat_model_4_to_10,yhat_model_5_to_11,yhat_model_6_to_12,yhat_model_7_to_13,yhat_model_8_to_14,yhat_model_9_to_15,yhat_model_10_to_16,yhat_model_11_to_17,yhat_model_12_to_18,yhat_model_13_to_19,yhat_model_14_to_20,yhat_model_15_to_21,yhat_model_16_to_22,yhat_model_17_to_23,yhat_model_18_to_24,yhat_model_19_to_25,yhat_model_20_to_26,yhat_model_21_to_27,yhat_model_22_to_28,yhat_model_23_to_29,yhat_model_24_to_30,yhat_model_25_to_31,yhat_model_26_to_32,yhat_model_27_to_33,yhat_model_28_to_34,yhat_model_29_to_35,yhat_model_30_to_36,yhat_model_31_to_37,yhat_model_32_to_38,yhat_model_33_to_39,yhat_model_34_to_40,yhat_model_35_to_41,yhat_model_36_to_42,yhat_model_37_to_43,yhat_model_38_to_44,yhat_model_39_to_45,yhat_model_40_to_46,yhat_model_41_to_47,yhat_model_42_to_48,yhat_model_43_to_49,yhat_model_44_to_50,yhat_model_45_to_50,yhat_model_46_to_50,yhat_model_47_to_50,yhat_model_48_to_50,yhat_model_49_to_50,yhat_model_50_to_50
12/04/2020,,,,,,,,,,,,,,,121.9265042758005,152.08522448230343,152.17211479477425,130.00399017532868,158.15420262452497,133.09259482894433,162.2162485307517,160.93183475497514,126.1678657200359,185.03375735695178,127.65264313901375,152.4075971837254,142.36656304650373,146.92907899120178,128.33103662028813,,,,,,,,,,,,,,,,,,,,,
13/04/2020,,,,,,,,,,,,,,,,156.11483437306651,156.21170173234918,133.4566012790989,162.33379751303312,136.61201197423193,166.50697934658862,165.17752682379697,129.49223514181855,189.94732298886402,131.0319833629803,156.43662685482767,146.14649030816545,150.81203951455268,131.72532194795068,131.53915811923957,,,,,,,,,,,,,,,,,,,,
14/04/2020,,,,,,,,,,,,,,,,,160.25128866992412,136.90921238286907,166.51339240154132,140.13142911951957,170.79752478856423,169.42321889261882,132.81660456360117,194.8608886207762,134.41132358694685,160.46565652592997,149.92641756982718,154.69500003790358,135.11960727561325,134.92278442128594,174.79312893766664,,,,,,,,,,,,,,,,,,,
15/04/2020,,,,,,,,,,,,,,,,,,140.36182348663922,170.69298729004953,143.65084626480717,175.0880702305399,173.6689109614407,136.14097398538382,199.7744542526884,137.7906638109134,164.49468619703228,153.7063448314889,158.57796056125449,138.51389260327585,138.30641072333236,179.18802707647103,118.87374461400518,,,,,,,,,,,,,,,,,,
16/04/2020,,,,,,,,,,,,,,,,,,,174.87258217855768,147.17026341009478,179.37834719498048,177.91460303026253,139.46534340716644,204.68801988460058,141.17000403487995,168.52371586813456,157.48627209315063,162.46092108460536,141.9081779309384,141.69003702537873,183.58292521527542,121.79284294909787,186.68270018421057,,,,,,,,,,,,,,,,,
17/04/2020,,,,,,,,,,,,,,,,,,,,150.6896805553824,183.6685805096498,182.16029509908435,142.78971282894906,209.60158551651276,144.5493442588465,172.55274553923684,161.26619935481233,166.34388160795626,145.30246325860097,145.07366332742512,187.9778233540798,124.71194128419056,191.15200601087693,115.1646288839758,,,,,,,,,,,,,,,,
18/04/2020,,,,,,,,,,,,,,,,,,,,,187.95881382431907,186.40598716790623,146.11408225073174,214.51515114842496,147.92868448281305,176.58177521033915,165.04612661647408,170.22684213130717,148.69674858626354,148.45728962947152,192.37272149288415,127.63103961928321,195.62131183754326,117.84617758242304,203.98688071161797,,,,,,,,,,,,,,,
19/04/2020,,,,,,,,,,,,,,,,,,,,,,190.65167923672806,149.4384516725143,219.42871678033717,151.3080247067796,180.61080488144145,168.8260538781358,174.10980265465804,152.09103391392614,151.84091593151794,196.76761963168852,130.55013795437586,200.09061766420962,120.52772628087035,208.65423215654522,244.09375667013438,,,,,,,,,,,,,,
20/04/2020,,,,,,,,,,,,,,,,,,,,,,,152.76282109429695,224.34228241224938,154.68736493074616,184.63983455254373,172.60598113979754,177.99276317800897,155.48531924158868,155.2245422335643,201.1625177704929,133.46923628946854,204.55992349087595,123.2092749793176,213.32153409004425,249.54128114294164,207.91513949663124,,,,,,,,,,,,,
21/04/2020,,,,,,,,,,,,,,,,,,,,,,,,229.25584804416158,158.0667051547127,188.668864223646,176.38590840145926,181.87572370135985,158.87960456925128,158.60816853561073,205.5574159092973,136.3883346245612,209.02922931754233,125.8908236777649,217.98883602354334,254.98880561574893,212.44188568389313,195.9897259399411,,,,,,,,,,,,
22/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,161.44604537867926,192.69789389474832,180.16583566312102,185.75868422471075,162.27388989691386,161.99179483765712,209.95231404810167,139.30743295965388,213.4985351442086,128.57237237621217,222.65613795704238,260.4363300885562,216.96863187115497,200.178031517426,195.340488209548,,,,,,,,,,,
23/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,196.7269235658506,183.9457629247827,189.64164474806165,165.66817522457643,165.37542113970352,214.34721218690603,142.22653129474656,217.96784097087496,131.25392107465944,227.3234398905414,265.8838545613635,221.4953780584168,204.3663370949109,199.4299608613139,195.39609512278068,,,,,,,,,,
24/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,187.72569018644444,193.52460527141255,169.06246055223895,168.75904744174989,218.74211032571043,145.14562962983922,222.43714679754135,133.93546977310672,231.9907418240404,271.33137903417077,226.0221242456787,208.5546426723958,203.5194335130798,199.38518779863392,215.7990868368247,,,,,,,,,
25/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.40756579476346,172.45674587990152,172.1426737437963,223.1370084645148,148.0647279649319,226.90645262420765,136.617018471554,236.65804375753947,276.778903506978,230.54887043294053,212.74294824988067,207.60890616484568,203.3742804744871,220.13780353430505,182.1460522250743,,,,,,,,
26/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.85103120756412,175.52630004584267,227.53190660331913,150.98382630002456,231.375758450874,139.29856717000126,241.3253456910385,282.2264279797853,235.07561662020242,216.9312538273656,211.6983788166116,207.36337315034032,224.47652023178543,185.74161545945023,179.93033228147414,,,,,,,
27/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.9099263478891,231.92680474212355,153.90292463511727,235.84506427754036,141.98011586844854,245.99264762453754,287.6739524525926,239.60236280746426,221.11955940485046,215.78785146837748,211.35246582619357,228.8152369292658,189.3371786938262,183.39744464413533,181.73311340884663,235.8721733992282,260.48165526855485,223.32509995294774,186.65702111672516,250.16297171977416,199.29140108934848
