data,yhat_model_1_to_7,yhat_model_2_to_8,yhat_model_3_to_9,yhat_model_4_to_10,yhat_model_5_to_11,yhat_model_6_to_12,yhat_model_7_to_13,yhat_model_8_to_14,yhat_model_9_to_15,yhat_model_10_to_16,yhat_model_11_to_17,yhat_model_12_to_18,yhat_model_13_to_19,yhat_model_14_to_20,yhat_model_15_to_21,yhat_model_16_to_22,yhat_model_17_to_23,yhat_model_18_to_24,yhat_model_19_to_25,yhat_model_20_to_26,yhat_model_21_to_27,yhat_model_22_to_28,yhat_model_23_to_29,yhat_model_24_to_30,yhat_model_25_to_31,yhat_model_26_to_32,yhat_model_27_to_33,yhat_model_28_to_34,yhat_model_29_to_35,yhat_model_30_to_36,yhat_model_31_to_37,yhat_model_32_to_38,yhat_model_33_to_39,yhat_model_34_to_40,yhat_model_35_to_41,yhat_model_36_to_42,yhat_model_37_to_43,yhat_model_38_to_44,yhat_model_39_to_45,yhat_model_40_to_46,yhat_model_41_to_47,yhat_model_42_to_48,yhat_model_43_to_49,yhat_model_44_to_50,yhat_model_45_to_51,yhat_model_46_to_52,yhat_model_47_to_53,yhat_model_48_to_54,yhat_model_49_to_55,yhat_model_50_to_56,yhat_model_51_to_57,yhat_model_52_to_58,yhat_model_53_to_59,yhat_model_54_to_60,yhat_model_55_to_61,yhat_model_56_to_61,yhat_model_57_to_61,yhat_model_58_to_61,yhat_model_59_to_61,yhat_model_60_to_61,yhat_model_61_to_61
08/04/2020,,,,,,,,,,,,,,,,,,,,,,146.21232920088366,203.72732363306795,180.57402157144796,228.3449488002147,162.3423245399212,155.8994178449174,190.431054918899,231.29425656783457,196.84667697535102,168.8018093711342,200.3667321846256,191.69180580014253,173.1659783897594,160.63303702313905,223.9941003311746,,,,,,,,,,,,,,,,,,,,,,,,,
09/04/2020,,,,,,,,,,,,,,,,,,,,,,,208.26221995432127,184.60781802415553,233.4552744624445,165.96630020409503,159.38896866326158,194.6821129982295,236.46199088604752,201.2347986730879,172.56889236569668,204.84068391684582,195.96573906154154,177.03668167020177,164.21880254385798,228.99565387850402,214.389589667734,,,,,,,,,,,,,,,,,,,,,,,,
10/04/2020,,,,,,,,,,,,,,,,,,,,,,,,188.64161447686314,238.56560012467435,169.59027586826892,162.8785194816057,198.93317107755996,241.6297252042605,205.6229203708248,176.33597536025914,209.3146356490661,200.23967232294055,180.90738495064417,167.80456806457687,233.9972074258334,219.0761793933863,175.54342370366714,,,,,,,,,,,,,,,,,,,,,,,
11/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,243.67592578690417,173.21425153244274,166.3680702999499,203.18422915689044,246.79745952247347,210.0110420685617,180.10305835482163,213.78858738128633,204.5136055843396,184.7780882310866,171.3903335852958,238.9987609731628,223.76276911903867,179.2983727381723,237.91754910070324,,,,,,,,,,,,,,,,,,,,,,
12/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,176.83822719661657,169.85762111829408,207.4352872362209,251.96519384068645,214.39916376629859,183.8701413493841,218.2625391135066,208.78753884573862,188.64879151152897,174.9760991060147,244.0003145204922,228.44935884469098,183.05332177267746,242.90616352141458,206.0794325526271,,,,,,,,,,,,,,,,,,,,,
13/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,173.3471719366382,211.68634531555142,257.1329281588994,218.78728546403548,187.63722434394657,222.73649084572685,213.06147210713758,192.51949479197134,178.56186462673358,249.0018680678216,233.13594857034334,186.80827080718257,247.89477794212587,210.29867394798254,228.9543622679805,,,,,,,,,,,,,,,,,,,,
14/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.93740339488187,262.3006624771124,223.17540716177237,191.40430733850906,227.2104425779471,217.33540536853664,196.39019807241374,182.14763014745247,254.003421615151,237.82253829599566,190.56321984168773,252.8833923628372,214.517915343338,233.55334951234073,202.18875955553668,,,,,,,,,,,,,,,,,,,
15/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.46839679532536,227.56352885950923,195.1713903330715,231.68439431016733,221.60933862993565,200.26090135285614,185.7333956681714,259.0049751624804,242.50912802164802,194.31816887619289,257.8720067835486,218.73715673869341,238.15233675670092,206.17217572419182,250.28798440696042,,,,,,,,,,,,,,,,,,
16/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.95165055724615,198.93847332763403,236.1583460423876,225.88327189133472,204.13160463329854,189.3191611888903,264.0065287098098,247.19571774730034,198.073117910698,262.86062120425987,222.9563981340489,242.7513240010611,210.15559189284696,255.12578512285498,234.21187789487846,,,,,,,,,,,,,,,,,
17/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.7055563221965,240.63229777460785,230.1572051527337,208.00230791374094,192.9049267096092,269.0080822571392,251.88230747295265,201.82806694520312,267.84923562497124,227.1756395294043,247.35031124542132,214.1390080615021,259.96358583874957,238.64276899735586,218.578832548142,,,,,,,,,,,,,,,,
18/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.1062495068281,234.43113841413273,211.87301119418328,196.4906922303281,274.0096358044686,256.568897198605,205.5830159797083,272.83785004568256,231.39488092475975,251.94929848978148,218.1224242301572,264.8013865546441,243.07366009983326,222.65046125018665,194.2862523485214,,,,,,,,,,,,,,,
19/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.70507167553174,215.74371447462568,200.07645775104703,279.011189351798,261.2554869242573,209.3379650142134,277.8264644663939,235.6141223201152,256.5482857341417,222.10584039881235,269.6391872705387,247.5045512023107,226.72208995223136,197.82150237964998,292.37871384671405,,,,,,,,,,,,,,
20/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.61441775506808,203.6622232717659,284.01274289912743,265.9420766499096,213.09291404871857,282.81507888710524,239.83336371547063,261.14727297850186,226.08925656746746,274.47698798643324,251.9354423047881,230.79371865427603,201.3567524107785,297.62072196400993,279.0230574117396,,,,,,,,,,,,,
21/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.2479887924848,289.01429644645685,270.6286663755619,216.84786308322373,287.80369330781656,244.05260511082608,265.746260222862,230.0726727361226,279.3147887023278,256.3663334072655,234.86534735632074,204.8920024419071,302.8627300813058,283.93564882523435,307.9597746886228,,,,,,,,,,,,
22/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.0158499937862,275.31525610121435,220.60281211772883,292.7923077285279,248.2718465061815,270.34524746722224,234.05608890477774,284.15258941822236,260.797224509743,238.93697605836542,208.42725247303562,308.1047381986017,288.8482402387292,313.2991116894585,240.7611575246984,,,,,,,,,,,
23/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.00184582686666,224.357761152234,297.78092214923925,252.49108790153696,274.94423471158245,238.03950507343288,288.99039013411686,265.2281156122204,243.0086047604101,211.96250250416418,313.34674631589763,293.760831652224,318.6384486902943,244.86068135429048,268.44034985248254,,,,,,,,,,
24/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.1127101867391,302.76953656995056,256.7103292968924,279.5432219559426,242.02292124208802,293.8281908500114,269.6590067146978,247.08023346245477,215.49775253529273,318.5887544331935,298.6734230657187,323.97778569113007,248.96020518388255,272.92941386319,199.04080614927472,,,,,,,,,
25/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.75815099066193,260.92957069224786,284.1422092003028,246.0063374107431,298.665991565906,274.0898978171752,251.15186216449942,219.0330025664213,323.8307625504894,303.5860144792134,329.31712269196584,253.05972901347462,277.4184778738975,202.31047677757113,248.58149321926146,,,,,,,,
26/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.1488120876033,288.741196444663,249.98975357939827,303.50379228180054,278.5207889196526,255.2234908665441,222.56825259754984,329.0727706677853,308.49860589270827,334.6564596928015,257.1592528430667,281.9075418846049,205.5801474058676,252.60563302696548,323.5513931321198,,,,,,,
27/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.3401836890232,253.97316974805338,308.34159299769505,282.95168002213006,259.2951195685888,226.10350262867837,334.3147787850812,313.411197306203,339.9957966936373,261.25877667265877,286.3966058953123,208.849818034164,256.62977283466955,328.7133911851312,233.71320935896136,313.3894774648336,196.1317209324173,305.3359428608209,267.07567919077746,257.7582722171492,295.4057668522592
