data,yhat_model_1_to_7,yhat_model_2_to_8,yhat_model_3_to_9,yhat_model_4_to_10,yhat_model_5_to_11,yhat_model_6_to_12,yhat_model_7_to_13,yhat_model_8_to_14,yhat_model_9_to_15,yhat_model_10_to_16,yhat_model_11_to_17,yhat_model_12_to_18,yhat_model_13_to_19,yhat_model_14_to_20,yhat_model_15_to_21,yhat_model_16_to_22,yhat_model_17_to_23,yhat_model_18_to_24,yhat_model_19_to_25,yhat_model_20_to_26,yhat_model_21_to_27,yhat_model_22_to_28,yhat_model_23_to_29,yhat_model_24_to_30,yhat_model_25_to_31,yhat_model_26_to_32,yhat_model_27_to_33,yhat_model_28_to_34,yhat_model_29_to_35,yhat_model_30_to_36,yhat_model_31_to_37,yhat_model_32_to_38,yhat_model_33_to_39,yhat_model_34_to_40,yhat_model_35_to_41,yhat_model_36_to_42,yhat_model_37_to_43,yhat_model_38_to_44,yhat_model_39_to_45,yhat_model_40_to_46,yhat_model_41_to_47,yhat_model_42_to_48,yhat_model_43_to_49,yhat_model_44_to_50,yhat_model_45_to_51,yhat_model_46_to_52,yhat_model_47_to_53,yhat_model_48_to_54,yhat_model_49_to_55,yhat_model_50_to_56,yhat_model_51_to_57,yhat_model_52_to_58,yhat_model_53_to_59,yhat_model_54_to_60,yhat_model_55_to_61,yhat_model_56_to_61,yhat_model_57_to_61,yhat_model_58_to_61,yhat_model_59_to_61,yhat_model_60_to_61,yhat_model_61_to_61
29/03/2020,,,,,,,,,,,,1.540704094941708e-54,2.7244952951618803e-47,2.6738516631829364e-41,3.6451770227832647e-35,1.473459978363888e-29,1.3654206946602965e-24,9.036843235278909e-20,1.0085911739427296e-15,9.561888436132605e-12,1.4909765012851426e-08,1.199617375905609e-05,0.002917405586811406,0.3779659228901173,12.68229376423603,188.2096989237038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/03/2020,,,,,,,,,,,,,5.0550054270013336e-54,1.348550384673112e-47,4.997390390701101e-41,5.491078197840089e-35,1.383182995987615e-29,2.4884438553495256e-24,7.549404627911743e-20,1.945652979805994e-15,8.245819425589764e-12,1.8037806687787663e-08,1.192174518566686e-05,0.004206708101780489,0.38280870296239006,15.552278647143641,169.81525877288902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/03/2020,,,,,,,,,,,,,,2.5020884274580023e-54,2.5204225019963e-47,7.528045514083715e-41,5.154642000107122e-35,2.520823660466721e-29,2.0788293843201683e-24,1.4563874648805996e-19,1.6777231243880335e-15,9.976896052744896e-12,1.7923065025685274e-08,1.7203821350432747e-05,0.004252080820363603,0.470949065853961,13.810214832956627,196.88599288955908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/04/2020,,,,,,,,,,,,,,,4.6763703720809914e-54,3.7967525232634796e-47,7.066802631729127e-41,9.394244735650697e-35,2.1058704199974046e-29,4.010404971764253e-24,1.2557953611490986e-19,2.0300177692116887e-15,9.912855378718619e-12,2.587154049014107e-08,1.7376541655092677e-05,0.005237378683194069,0.41571212795855317,16.245210639409148,380.3025220789125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/04/2020,,,,,,,,,,,,,,,,7.044462086467721e-54,3.5641252675436915e-47,1.2879129842821475e-40,7.847844288295556e-35,4.0625893281839153e-29,3.458003293588435e-24,1.5195150893532728e-19,2.016944177620739e-15,1.4310497638407258e-11,2.6124178409206186e-08,2.1412537747499603e-05,0.004612919026209275,0.4917029144097981,31.959750625836477,374.4638001631546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/04/2020,,,,,,,,,,,,,,,,,6.612847153684344e-54,6.495559897261467e-47,1.0759071220284369e-40,1.5139877248179248e-34,3.5029855133751436e-29,4.1842147983446875e-24,1.509717331295435e-19,2.9118349323265683e-15,1.4448795394461532e-11,3.2197215483606645e-08,1.8844183182782163e-05,0.005467299347057406,0.9736599870707543,30.577342485382196,478.5949776724037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/04/2020,,,,,,,,,,,,,,,,,,1.2051806319234605e-53,5.426312010330504e-47,2.0756160269746277e-40,1.3054406331596012e-34,4.238652395139279e-29,4.1572231602553445e-24,2.1795896342712827e-19,2.9398669219500617e-15,1.7808748687060322e-11,2.832680928279832e-08,2.2351253808486594e-05,0.01085183027208655,0.9216672612061715,39.64304200158941,523.0319566115382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/04/2020,,,,,,,,,,,,,,,,,,,1.0067932154279722e-53,1.0468322398318488e-46,1.7897054080899372e-40,1.5795992385087772e-34,4.2113051070700967e-29,6.00184422561842e-24,2.200542562626825e-19,3.623589866459835e-15,1.566624721772377e-11,3.36080180033368e-08,4.440249677805513e-05,0.010232038988894094,1.2015466082857675,42.98601002333047,570.04559706639,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/04/2020,,,,,,,,,,,,,,,,,,,,1.9422835970738702e-53,9.026336855092041e-47,2.1655661806210846e-40,1.569407234962059e-34,6.079934912064596e-29,6.0595112370387826e-24,2.7123433797527224e-19,3.187520818885087e-15,1.8588940319699794e-11,6.678612222143604e-08,4.1805919998681705e-05,0.013366775299599716,1.298989320582096,46.85314074585798,561.2739114808259,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/04/2020,,,,,,,,,,,,,,,,,,,,,1.6747387070150792e-53,1.0921982880404502e-46,2.1515930491820323e-40,2.2657823169352707e-34,6.138340986533335e-29,7.468850929768097e-24,2.3858997797608435e-19,3.782326626142053e-15,3.694440082778647e-11,6.28470967206667e-08,5.4655600734777825e-05,0.01443474850776735,1.4159837042747794,45.89727797996783,619.4633762019612,,,,,,,,,,,,,,,,,,,,,,,,,,
08/04/2020,,,,,,,,,,,,,,,,,,,,,,2.0264553017753633e-53,1.0851509140522727e-46,3.1062955836162573e-40,2.287546706874264e-34,7.566023472210722e-29,6.5699027315293356e-24,2.8311586690244783e-19,7.517469229861784e-15,3.4758616414827866e-11,8.218729351429215e-08,5.8998231489526326e-05,0.015735521088782886,1.3844970483590346,50.951001849488485,773.8248915562648,,,,,,,,,,,,,,,,,,,,,,,,,
09/04/2020,,,,,,,,,,,,,,,,,,,,,,,2.0133796254910224e-53,1.5666530519971092e-46,3.136132900952366e-40,2.819595575506923e-34,6.655366210781713e-29,7.796023942718524e-24,5.627087824157152e-19,7.0721944042193395e-15,4.545975278123638e-11,8.87040232116598e-08,6.431592729246841e-05,0.01537501501861658,1.5402888100888992,64.02679598636468,886.2224729474783,,,,,,,,,,,,,,,,,,,,,,,,
