data,yhat_model_1_to_7,yhat_model_2_to_8,yhat_model_3_to_9,yhat_model_4_to_10,yhat_model_5_to_11,yhat_model_6_to_12,yhat_model_7_to_13,yhat_model_8_to_14,yhat_model_9_to_15,yhat_model_10_to_16,yhat_model_11_to_17,yhat_model_12_to_18,yhat_model_13_to_19,yhat_model_14_to_20,yhat_model_15_to_21,yhat_model_16_to_22,yhat_model_17_to_23,yhat_model_18_to_24,yhat_model_19_to_25,yhat_model_20_to_26,yhat_model_21_to_27,yhat_model_22_to_28,yhat_model_23_to_29,yhat_model_24_to_30,yhat_model_25_to_31,yhat_model_26_to_32,yhat_model_27_to_33,yhat_model_28_to_34,yhat_model_29_to_35,yhat_model_30_to_36,yhat_model_31_to_37,yhat_model_32_to_38,yhat_model_33_to_39,yhat_model_34_to_40,yhat_model_35_to_41,yhat_model_36_to_42,yhat_model_37_to_43,yhat_model_38_to_44,yhat_model_39_to_45,yhat_model_40_to_46,yhat_model_41_to_47,yhat_model_42_to_48,yhat_model_43_to_49,yhat_model_44_to_50,yhat_model_45_to_51,yhat_model_46_to_52,yhat_model_47_to_53,yhat_model_48_to_53,yhat_model_49_to_53,yhat_model_50_to_53,yhat_model_51_to_53,yhat_model_52_to_53
14/04/2020,,,,,,,,,,,,,,,,,,,,7976.935337453164,3504.891191935352,4632.109546348056,3443.711131443241,2272.4773658609533,2802.910482300983,2626.669323407422,4392.912153780533,3782902072985457.5,6601380652.204996,124725458436733.8,699583895558.581,119263938.474478,48352618236814.914,,,,,,,,,,,,,,,,,,,
15/04/2020,,,,,,,,,,,,,,,,,,,,,3951.820506517321,5333.844670895281,3867.6379850688195,2458.322987055725,3080.218908949745,2857.142573783083,5089.628033120328,4421429198623932.0,7175107476.4255905,142890127020838.2,779515514791.8374,126610052.9524849,55177930064321.25,3754.1155818517473,,,,,,,,,,,,,,,,,,
16/04/2020,,,,,,,,,,,,,,,,,,,,,,6141.888202032661,4343.750974628967,2659.367261243102,3384.9630899602666,3107.838361752406,5896.843052786997,5167735188824545.0,7798696971.225604,163700247374820.94,868579796731.8999,134408654.5662871,62966682616268.61,4257.164319835424,4027.9511110951807,,,,,,,,,,,,,,,,,
17/04/2020,,,,,,,,,,,,,,,,,,,,,,,4878.474304583697,2876.853150464937,3719.857405946564,3380.53108424024,6832.082376731944,6040012353952637.0,8476482707.587516,187541095730634.72,967820202388.5217,142687614.45901382,71854872320801.25,4827.621220213011,4542.556686752696,4185.465716283679,,,,,,,,,,,,,,,,
18/04/2020,,,,,,,,,,,,,,,,,,,,,,,,3112.1252675237274,4087.884787168515,3677.150830029215,7915.650659956149,7059523737747604.0,9213174887.693893,214854058878208.62,1078399414395.4031,151476520.5090512,81997692457513.4,5474.51892736711,5122.907573411715,4614.783737771547,4147.199443104344,,,,,,,,,,,,,,,
19/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,4492.3232827284955,3999.7970407136277,9171.07287579805,8251121435407035.0,10013893077.99246,246144805950924.0,1201612958789.5247,160806783.07310176,93572242927923.66,6208.100453410954,5777.403302914,5088.138427116274,4402.753324107172,4758.178895753377,,,,,,,,,,,,,,
20/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,4350.753370313718,10625.605058430492,9643852400099050.0,10884201787.095938,281992650327180.0,1338904383159.7532,170711747.24253362,106780622529092.53,7039.981366577682,6515.516519907173,5610.046781086864,4674.0546479305285,5185.21656882506,5335.8107611454925,,,,,,,,,,,,,
21/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,12310.826049119036,1.127166650533101e+16,11830149135.761684,323061274973243.8,1491882168989.1604,181226812.01420888,121853457723390.22,7983.333712734976,7347.930081282609,6185.489120786428,4962.073785106107,5650.580075838219,5949.436067648358,5032.168438048253,,,,,,,,,,,,
22/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3174244123240218e+16,12858308887.684105,370111019795178.9,1662338576333.0032,192389556.80169144,139053929518912.62,9053.094582247937,8286.691671251732,6819.9566164678035,5267.840901205316,6157.70908884039,6633.629097340099,5315.19931215517,5575.006585711279,,,,,,,,,,,
23/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13975826133.188545,424012958486504.56,1852270641613.1943,204239875.7389675,158682368772364.4,10266.202624648782,9345.388169834947,7519.503687137586,5592.44964145938,6710.351984024011,7396.505231876733,5614.1490643131565,6055.740769604667,5538.58780663069,,,,,,,,,,
24/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485765025488766.0,2063903574535.6294,216820120.2566633,181081500151233.9,11641.866256099069,10539.342298432415,8290.805774972878,5937.061042428808,7312.593547347125,8247.113132556111,5929.9130409369955,6577.928779966343,5830.756923396347,6270.442467551284,,,,,,,,,
25/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2299716828244.418,230175250.44030654,206642426318077.62,13201.867806455348,11885.834388566489,9141.223045864292,6302.907684713189,7968.885166681814,9195.54206871316,6263.436946588565,7145.145190409831,6138.338415260478,6824.750458503723,6229.187772844081,,,,,,,,
26/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244352995.71156678,235811456824465.5,14970.908421818842,13404.352483498156,10078.87062394895,6691.298101554417,8684.077733651586,10253.04158902275,6615.719676336397,7761.272810907198,6462.145308968707,7428.059353367447,6513.268406378968,6582.920472156312,,,,,,,
27/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269097900951292.22,16976.99918377412,15116.874392487089,11112.696030347925,7103.6214591017215,9463.45749834726,11432.154955160955,6987.816307419371,8430.529267085783,6803.033519691376,8084.7008389002085,6810.304469946227,6904.395626416778,6833.742078517351,,,,,,
