data,yhat_model_1_to_7,yhat_model_1_to_8,yhat_model_1_to_9,yhat_model_1_to_10,yhat_model_1_to_11,yhat_model_1_to_12,yhat_model_1_to_13,yhat_model_1_to_14,yhat_model_1_to_15,yhat_model_1_to_16,yhat_model_1_to_17,yhat_model_1_to_18,yhat_model_1_to_19,yhat_model_1_to_20,yhat_model_1_to_21,yhat_model_1_to_22,yhat_model_1_to_23,yhat_model_1_to_24,yhat_model_1_to_25,yhat_model_1_to_26,yhat_model_1_to_27,yhat_model_1_to_28,yhat_model_1_to_29,yhat_model_1_to_30,yhat_model_1_to_31,yhat_model_1_to_32,yhat_model_1_to_33,yhat_model_1_to_34,yhat_model_1_to_35,yhat_model_1_to_36,yhat_model_1_to_37,yhat_model_1_to_38,yhat_model_1_to_39,yhat_model_1_to_40,yhat_model_1_to_41,yhat_model_1_to_42,yhat_model_1_to_43,yhat_model_1_to_44,yhat_model_1_to_45,yhat_model_1_to_46,yhat_model_1_to_47,yhat_model_1_to_48,yhat_model_1_to_49,yhat_model_1_to_50,yhat_model_1_to_51,yhat_model_1_to_52,yhat_model_1_to_53
06/04/2020,,,,,,,,,,,,313.7519826375806,396.9920394071621,471.17495960845764,534.470518800158,615.8051200218675,685.4170202553732,728.7908221802732,794.001952991263,850.3654283995002,994.7360810721732,1181.5120626283501,1273.920927891104,1474.9984747775022,1650.0253798180797,1723.7462974597963,,,,,,,,,,,,,,,,,,,,,
07/04/2020,,,,,,,,,,,,,400.5802891486454,474.8392512565307,539.133399685925,620.5800506012281,689.5236497370422,732.1348148426022,797.9097384781101,853.8380383633752,998.4741042592469,1185.5916514203218,1278.3352896653794,1479.4460408883153,1653.992066856727,1727.9640928431304,1997.9322441470704,,,,,,,,,,,,,,,,,,,,
08/04/2020,,,,,,,,,,,,,,478.5035429046037,543.7962805716923,625.3549811805885,693.6302792187112,735.4788075049312,801.817523964957,857.3106483272502,1002.2121274463207,1189.6712402122935,1282.7496514396548,1483.8936069991282,1657.9574863431328,1732.1817877516232,2001.7906513238424,2298.3393536373706,,,,,,,,,,,,,,,,,,,
09/04/2020,,,,,,,,,,,,,,,548.4591614574593,630.1299117599491,697.7369087003801,738.8228001672601,805.7253094518039,860.7832582911252,1005.9501506333944,1193.7508290042651,1287.16401321393,1488.3411731099413,1661.9229058295386,1736.3994826601158,2005.6490585006145,2302.0276933361956,2628.40852162718,,,,,,,,,,,,,,,,,,
10/04/2020,,,,,,,,,,,,,,,,634.9048423393097,701.8435381820491,742.1667928295891,809.6330949386509,864.2558682550001,1009.6881738204681,1197.830417796237,1291.5783749882055,1492.7887392207545,1665.8883253159445,1740.6168185534827,2009.5074656773866,2305.716033035021,2632.478565877844,2930.0685335155113,,,,,,,,,,,,,,,,,
11/04/2020,,,,,,,,,,,,,,,,,705.9500939044492,745.5107854919181,813.5408804254979,867.7284782188751,1013.4261970075419,1201.9100065882087,1295.992736762481,1497.2363053315676,1669.8537448023503,1744.8341231805866,2013.3658728541586,2309.4043727338462,2636.5486101285082,2933.4946991872753,3094.2796433033436,,,,,,,,,,,,,,,,
12/04/2020,,,,,,,,,,,,,,,,,,748.854778154247,817.448665912345,871.2010881827501,1017.1642201946156,1205.9895953801806,1300.4070524710469,1501.6838714423805,1673.819164288756,1749.0514278076903,2017.2242800309307,2313.0927124326713,2640.618654379172,2936.9208648590393,3098.5560078244685,3398.736958689047,,,,,,,,,,,,,,,
13/04/2020,,,,,,,,,,,,,,,,,,,821.3564513991919,874.6736981466252,1020.9022433816892,1210.0691841721523,1304.821245200931,1506.1314375531936,1677.7845837751618,1753.2687324347942,2021.0826872077027,2316.781052131497,2644.688698629836,2940.347030530803,3102.8323723455933,3402.0833735538295,3837.8699160581004,,,,,,,,,,,,,,
14/04/2020,,,,,,,,,,,,,,,,,,,,878.1463081105001,1024.640266568763,1214.148772964124,1309.235437930815,1510.5790036640067,1681.7500032615676,1757.486037061898,2024.941094384475,2320.469391830322,2648.7587428805,2943.773196202567,3107.1087368667177,3405.4297884186126,3842.575071239515,4048.9386756704234,,,,,,,,,,,,,
15/04/2020,,,,,,,,,,,,,,,,,,,,,1028.3782897558367,1218.2283617560959,1313.649630660699,1515.0265697748196,1685.7154227479734,1761.703341689002,2028.799501561247,2324.1577315291474,2652.828787131164,2947.199361874331,3111.3851013878425,3408.7762032833953,3847.2802264209304,4053.965572971174,4449.752790103302,,,,,,,,,,,,
16/04/2020,,,,,,,,,,,,,,,,,,,,,,1222.3079505480675,1318.063823390583,1519.4741358856327,1689.6808422343793,1765.9206463161058,2032.6579087380192,2327.8460712279725,2656.8988313818277,2950.625528616485,3115.661465908967,3412.122618148178,3851.985381602345,4058.9924702719245,4454.514005070187,4695.162115233698,,,,,,,,,,,
17/04/2020,,,,,,,,,,,,,,,,,,,,,,,1322.478016120467,1523.9217019964458,1693.646261720785,1770.1379509432095,2036.5163159147912,2331.534410926798,2660.9688756324917,2954.0516970708154,3119.9378304300917,3415.4690330129606,3856.6905367837603,4064.019367572675,4459.275220037071,4699.34757261038,5181.542513936374,,,,,,,,,,
18/04/2020,,,,,,,,,,,,,,,,,,,,,,,,1528.369268107259,1697.6116812071907,1774.3552555703134,2040.3747230915633,2335.222750625623,2665.038919883156,2957.4778655251457,3124.214194951216,3418.8154478777433,3861.395691965175,4069.046264873426,4464.036435003956,4703.53302998706,5185.621334069734,5410.428702698479,,,,,,,,,
19/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,1701.5771006935965,1778.5725601974173,2044.2331302683353,2338.9110903244487,2669.10896413382,2960.9040339794765,3128.490559472341,3422.1618627425264,3866.1008471465902,4074.0731621741766,4468.797649970841,4707.718487363741,5189.700154203094,5414.82617695075,5677.167220009301,,,,,,,,
20/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,1782.7898648245211,2048.0915374451074,2342.5994300232737,2673.179008384484,2964.330202433807,3132.7669239934653,3425.508277607309,3870.806002328005,4079.100059474927,4473.558864937725,4711.903944740421,5193.778957278408,5419.223651203021,5681.430266275191,5830.878768108279,,,,,,,
21/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,2051.9499446218797,2346.287769722099,2677.2490526351476,2967.756370888137,3137.04328851459,3428.8546924720918,3875.51115750942,4084.1269567756776,4478.32007990461,4716.089402117102,5197.857674277612,5423.621125455292,5685.69331254108,5835.801770158648,6331.358408035153,,,,,,
22/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,2349.9761094209243,2681.3190968858116,2971.182539342468,3141.319653035715,3432.2011073368744,3880.216312690835,4089.153854076428,4483.081294871495,4720.274859493782,5201.936391276818,5428.018599707562,5689.956358806969,5840.724772209018,6334.945561751625,6613.828677221414,,,,,
23/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2685.3891411364757,2974.608707796798,3145.5960175568393,3435.5475222016576,3884.92146787225,4094.1807513771787,4487.84250983838,4724.4603168704625,5206.015108276023,5432.416073959834,5694.2194050728585,5845.647774259387,6338.532715468096,6618.5926964151,7356.577167108455,,,,
24/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2978.0348762511285,3149.872382077964,3438.8939370664402,3889.626623053665,4099.20764867793,4492.603724805264,4728.645774247143,5210.093825275228,5436.813548212104,5698.4824513387475,5850.570776309757,6342.119869184568,6623.3567156087865,7361.391646955146,7495.8975875009455,,,
25/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3154.1487465990886,3442.240351931223,3894.33177823508,4104.23454597868,4497.364939772149,4732.831231623823,5214.172542274433,5441.211022464375,5702.7454976046365,5855.493778360127,6345.707022901041,6628.120734802473,7366.206126801836,7499.928548145139,8147.250018180733,,
26/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445.5867667960056,3899.036933416495,4109.261443279431,4502.126154739034,4737.016689000504,5218.2512592736375,5445.608496716646,5707.008543870526,5860.416780410496,6349.294176617513,6632.88475399616,7371.020606648527,7503.959508789333,8151.5501146851275,8480.3375211723,
27/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3903.74208859791,4114.288340580181,4506.887369705919,4741.202146377184,5222.329976272843,5450.005970968917,5711.271590136415,5865.339782460866,6352.881330333985,6637.648773189846,7375.835086495217,7507.990469433526,8155.850211189522,8485.152227965773,8487.683197295766
